count,x,y,z
1078,4075,4804,2141
1079,4087,5032,1253
1080,4117,5045,1255
1081,4115,5010,1211
1082,4117,5045,1255
1083,4109,5026,1261
1084,4176,5070,1198
1085,4178,5005,1263
1086,4247,4967,1299
1087,4246,4973,1257
1088,4303,5004,1352
1089,4269,5019,1282
1090,4306,5001,1237
1091,4291,4963,1249
1092,4311,4969,1311
1093,4294,5002,1256
1094,4347,4988,1254
1095,4419,5021,1294
1096,4416,4977,1330
1097,4427,4898,1284
1098,4420,4916,1318
1099,4495,4873,1350
1100,4498,4865,1387
1101,4511,4868,1351
1102,4544,4841,1408
1103,4570,4872,1396
1104,4561,4897,1396
1105,4574,4892,1367
1106,4561,4897,1396
1107,4552,4946,1357
1108,4607,4893,1445
1109,4616,4862,1361
1110,4645,4845,1398
1111,4687,4785,1396
1112,4691,4831,1373
1113,4683,4793,1358
1114,4659,4799,1359
1115,4746,4785,1363
1116,4714,4763,1339
1117,4748,4727,1333
1118,4762,4793,1287
1119,4764,4739,1345
1120,4730,4746,1331
1121,4748,4740,1300
1122,4812,4701,1388
1123,4772,4728,1307
1124,4788,4693,1349
1125,4781,4718,1353
1126,4744,4753,1351
1127,4794,4737,1346
1128,4256,5485,355
1129,4860,4692,1348
1130,4805,4726,1394
1131,4779,4723,1336
1132,4799,4673,1336
1133,4793,4686,1384
1134,4770,4679,1344
1135,4772,4683,1336
1136,4785,4650,1366
1137,4860,4599,1279
1138,4782,4629,1322
1139,4825,4583,1298
1140,4869,4527,1445
1141,4843,4539,1397
1142,4848,4542,1418
1143,4831,4518,1247
1144,4871,4479,1375
1145,4863,4499,1307
1146,4895,4487,1357
1147,4831,4463,1322
1148,4840,4481,1248
1149,4864,4432,1338
1150,4899,4350,1406
1151,4875,4361,1300
1152,4890,4312,1318
1153,4920,4280,1299
1154,4901,4279,1344
1155,4964,4215,1312
1156,4885,4214,1303
1157,4885,4214,1303
1158,4914,4184,1284
1159,4919,4166,1278
1160,4932,4116,1278
1161,4909,4114,1241
1162,4926,4104,1166
1163,4947,4049,1259
1164,4946,4059,1306
1165,4917,4026,1232
1166,4948,3987,1208
1167,4919,3955,1213
1168,4933,3910,1274
1169,4927,3923,1233
1170,4918,3881,1238
1171,4951,3831,1273
1172,4933,3814,1208
1173,4889,3807,1179
1174,4939,3785,1257
1175,4913,3775,1300
1176,4930,3725,1239
1177,4912,3698,1199
1178,4954,3698,1200
1179,4901,3678,1296
1180,4948,3631,1229
1181,4907,3630,1228
1182,4961,3567,1257
1183,4884,3498,1146
1184,4898,3555,1186
1185,4911,3458,1151
1186,4876,3443,1190
1187,4921,3428,1238
1188,4897,3423,1157
1189,4905,3376,1160
1190,4883,3366,1133
1191,4869,3327,1133
1192,4912,3296,1097
1193,4936,3271,1118
1194,4935,3288,1140
1195,4904,3223,1159
1196,4885,3216,1157
1197,4886,3199,1134
1198,4867,3151,1083
1199,4913,3118,1105
1200,4897,3094,1124
1201,4863,3066,1089
1202,4883,3059,1068
1203,4910,3018,1129
1204,4924,3001,1032
1205,4891,2924,1030
1206,4931,2913,1032
1207,4912,2930,1052
1208,4936,2865,1032
1209,4932,2852,984
1210,4940,2818,1034
1211,4923,2778,1068
1212,4905,2770,1068
1213,4926,2719,1053
